@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 43\nSize of the tree: 85\n','Number of rules: 29\n','Number of rules: 34\n','Number of rules: 33\n','Number of rules: 37\n','Number of rules: 30\n','Number of rules: 35\n','Number of rules: 28\n','Number of rules: 40\n','Number of rules: 38\n','Number of rules: 27\n','Number of rules: 36\n','Number of rules: 31\n','Number of rules: 41\n','Number of rules: 39\n','Number of rules: 24\n','Number of rules: 32\n','Number of rules: 42\n','Number of rules: 26\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pac-man,7,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,17,10,0,62.962963,37.037037,0,0.312977,0.159455,0.352475,66.462417,102.786009,42.9952,6456.753893,-6413.758693,1.592415,239.139033,-237.546618,15.093982,0.559036,35.106203,0.5,1,0.04,1,0.96,24,0.5,1,0.5,0.5,0.5,0.46,0.68,0.287037,0.62963,0.349472,0.650528,0.37037,0.609162,0.62963,0.608936,0.30845,0.737166,0.624927,0.505159,0.62963,0.009,0,0,0,0,0,87391,36625,5605,77.777778,34.074074,'Number of rules: 39\n',?,?,39
pac-man,8,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,246,28,11,17,0,39.285714,60.714286,0,0.03055,0.249762,0.44394,100.695655,124.717615,47.354472,10760.235245,-10712.880773,1.691231,384.294116,-382.602885,2.897548,0.103484,6.118848,0,0,0.076923,2,0.923077,24,1,2,0,0,0,-0.076923,0.615385,0.135714,0.392857,0.304988,0.695012,0.607143,0.380952,0.392857,0.385714,0.085429,0.6171,0.506157,0.2,0.392857,0.008,0,0.015625,0,15.625,0,80216,36484,5746,64.285714,35,'Number of rules: 32\n',?,?,32
pac-man,8,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0.125,0.195255,0.362816,80.042883,103.831738,46.553773,5393.377522,-5346.82375,1.662635,192.620626,-190.957991,10.963326,0.391547,23.549813,0,0,0.04,1,0.96,24,1,3,0,0,0,-0.066667,0.766667,0.295833,0.571429,0.444762,0.555238,0.428571,0.535714,0.571429,0.488095,0.201912,0.597833,0.523734,0.270833,0.571429,0.007,0,0.015625,0,15.625,0,70408,36484,5746,78.571429,40.714286,'Number of rules: 33\n',?,?,33
pac-man,8,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0.283582,0.183362,0.380517,75.167165,108.897569,46.553773,6464.618939,-6418.065166,1.662635,230.879248,-229.216613,13.834859,0.494102,29.718018,0.666667,2,0.08,2,0.92,23,0.333333,1,0.5,0.666667,0.571429,0.518545,0.773333,0.369048,0.571429,0.27824,0.72176,0.428571,0.57598,0.571429,0.566095,0.303589,0.717012,0.591679,0.449675,0.571429,0.01,0,0,0,0,0,98927,36484,5746,78.571429,35.714286,'Number of rules: 41\n',?,?,41
pac-man,8,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,246,28,15,13,0,53.571429,46.428571,0,0.198238,0.191032,0.387899,78.311427,111.009965,46.553773,7536.295456,-7489.741683,1.662635,269.153409,-267.490774,12.134341,0.433369,26.065216,0.333333,1,0.04,1,0.96,24,0.666667,2,0.5,0.333333,0.4,0.352282,0.726667,0.297619,0.535714,0.371004,0.628996,0.464286,0.527778,0.535714,0.527684,0.17826,0.700981,0.567988,0.435376,0.535714,0.008,0,0.015625,0,15.625,0,69318,36484,5746,75,35.714286,'Number of rules: 29\n',?,?,29
pac-man,8,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0.334081,0.181948,0.382128,75.837559,111.433263,42.9952,6462.111009,-6419.115809,1.592415,239.337445,-237.74503,12.695736,0.470212,29.528264,0,0,0.04,1,0.96,24,1,2,0,0,0,-0.05547,0.3,0.074074,0.592593,0.26698,0.73302,0.407407,0.60435,0.592593,0.585538,0.312047,0.646948,0.554808,0.452381,0.592593,0.008,0,0.015625,0,15.625,0,70665,36625,5605,77.777778,34.814815,'Number of rules: 34\n',?,?,34
pac-man,8,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0.148997,0.194321,0.382464,80.994854,111.531389,42.9952,6464.093642,-6421.098441,1.592415,239.410876,-237.818461,9.778341,0.362161,22.742867,0.5,1,0.04,1,0.96,24,0.5,1,0.5,0.5,0.5,0.46,0.7,0.287037,0.592593,0.494253,0.505747,0.407407,?,0.592593,?,?,0.542666,0.460536,?,0.592593,0.008,0,0,0,0,0,77774,36625,5605,77.777778,36.296296,'Number of rules: 37\n',?,?,37
pac-man,8,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,15,12,0,55.555556,44.444444,0,0.19202,0.192644,0.397294,80.295906,115.85578,42.9952,7538.643244,-7495.648044,1.592415,279.209009,-277.616594,8.999499,0.333315,20.931405,0,0,0.04,1,0.96,24,1,2,0,0,0,-0.05547,0.64,0.142857,0.555556,0.366307,0.633693,0.444444,0.530864,0.555556,0.535023,0.201486,0.559192,0.46556,0.350713,0.555556,0.006,0,0.015625,0,15.625,0,88672,36625,5605,74.074074,36.296296,'Number of rules: 40\n',?,?,40
pac-man,8,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,13,14,0,48.148148,51.851852,0,0.154362,0.212857,0.409823,88.720902,119.509409,42.9952,9678.925142,-9635.929942,1.592415,358.478709,-356.886294,7.457837,0.276216,17.345744,0,0,0,0,1,25,1,2,?,0,?,?,0.66,0.137037,0.481481,0.335236,0.664764,0.518519,?,0.481481,?,?,0.620877,0.530488,?,0.481481,0.007,0,0,0,0,0,90705,36625,5605,66.666667,34.074074,'Number of rules: 38\n',?,?,38
pac-man,8,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,13,14,0,48.148148,51.851852,0,0.015625,0.20433,0.398667,85.166909,116.256409,42.9952,8608.833839,-8565.838639,1.592415,318.845698,-317.253283,6.616192,0.245044,15.38821,0.5,1,0.08,2,0.92,23,0.5,1,0.333333,0.5,0.4,0.35,0.68,0.203704,0.481481,0.468596,0.531404,0.518519,0.380247,0.481481,0.424691,-0.002303,0.640328,0.526102,0.266667,0.481481,0.006,0,0.015625,0,15.625,0,81572,36625,5605,70.37037,34.814815,'Number of rules: 37\n',?,?,37
pac-man,8,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,18,9,0,66.666667,33.333333,0,0.447727,0.166337,0.348569,67.77006,99.074118,44.906238,6455.571179,-6410.664941,1.663194,239.095229,-237.432035,17.219779,0.63777,38.346073,0.5,1,0.04,1,0.96,24,0.5,1,0.5,0.5,0.5,0.46,0.7,0.287037,0.666667,0.183939,0.816061,0.333333,0.673611,0.666667,0.66292,0.499443,0.762851,0.604158,0.550587,0.666667,0.005,0,0,0,0,0,72072,36625,5605,77.777778,36.296296,'Number of rules: 34\n',?,?,34
pac-man,9,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,246,28,13,15,0,46.428571,53.571429,0,0.070796,0.210493,0.410273,86.289442,117.413103,46.553773,10753.432959,-10706.879187,1.662635,384.051177,-382.388542,7.505427,0.268051,16.12206,0.333333,1,0.08,2,0.92,23,0.666667,2,0.333333,0.333333,0.333333,0.253333,0.613333,0.404762,0.464286,0.428344,0.571656,0.535714,?,0.464286,?,?,0.55093,0.487604,?,0.464286,0.008,0,0.015625,0,15.625,0,87325,36484,5746,64.285714,34.285714,'Number of rules: 35\n',?,?,35
pac-man,9,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0.314286,0.184053,0.362088,75.450683,103.623247,46.553773,5391.439588,-5344.885815,1.662635,192.551414,-190.888779,16.8177,0.600632,36.125322,0.666667,2,0.04,1,0.96,24,0.333333,1,0.666667,0.666667,0.666667,0.626667,0.953333,0.611111,0.571429,0.279907,0.720093,0.428571,0.595238,0.571429,0.582949,0.293172,0.735748,0.653165,0.527957,0.571429,0.006,0,0,0,0,0,82607,36484,5746,82.142857,36.428571,'Number of rules: 32\n',?,?,32
pac-man,9,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,246,28,12,16,0,42.857143,57.142857,0,-0.006742,0.203964,0.39418,83.612921,112.807675,46.553773,6468.221823,-6421.668051,1.662635,231.007922,-229.345288,7.289407,0.260336,15.658036,0,0,0.12,3,0.88,22,1,3,0,0,0,-0.12,0.613333,0.183862,0.428571,0.425383,0.574617,0.571429,0.420113,0.428571,0.410204,0.017514,0.677386,0.569052,0.228571,0.428571,0.009,0,0.015625,0,15.625,0,91269,36484,5746,78.571429,37.142857,'Number of rules: 34\n',?,?,34
pac-man,9,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,246,28,15,13,0,53.571429,46.428571,0,0.153488,0.181016,0.380135,74.588346,109.422191,45.443434,7533.285185,-7487.841751,1.62298,269.045899,-267.42292,11.053917,0.394783,24.324563,0,0,0.115385,3,0.884615,23,1,2,0,0,0,-0.096077,0.384615,0.071429,0.535714,0.367008,0.632992,0.464286,0.478571,0.535714,0.498413,0.186279,0.690487,0.589537,0.280556,0.535714,0.006,0,0,0,0,0,70106,36484,5746,75,31.428571,'Number of rules: 29\n',?,?,29
pac-man,9,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,18,9,0,66.666667,33.333333,0,0.398515,0.164949,0.320636,68.752311,93.501328,42.9952,4311.816634,-4268.821433,1.592415,159.696912,-158.104498,17.042162,0.631191,39.63736,0.5,1,0.04,1,0.96,24,0.5,1,0.5,0.5,0.5,0.46,0.97,0.75,0.666667,0.295599,0.704401,0.333333,0.650206,0.666667,0.65069,0.390949,0.719085,0.656962,0.54951,0.666667,0.007,0,0.015625,0,15.625,0,75455,36625,5605,85.185185,40.740741,'Number of rules: 33\n',?,?,33
pac-man,9,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,18,9,0,66.666667,33.333333,0,0.488421,0.154451,0.341227,64.376567,99.506164,42.9952,7525.594904,-7482.599704,1.592415,278.725737,-277.133322,16.564025,0.613482,38.52529,0,0,0.12,3,0.88,22,1,2,0,0,0,-0.1,0.34,0.074074,0.666667,0.055441,0.944559,0.333333,0.759259,0.666667,0.695971,0.590649,0.811673,0.716907,0.493132,0.666667,0.007,0,0,0,0,0,87947,36625,5605,74.074074,31.851852,'Number of rules: 36\n',?,?,36
pac-man,9,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,15,12,0,55.555556,44.444444,0,0.287912,0.193959,0.398677,80.844062,116.259153,42.9952,10747.766725,-10704.771524,1.592415,398.065434,-396.473019,11.330218,0.419638,26.352285,0.5,1,0.08,2,0.92,23,0.5,1,0.333333,0.5,0.4,0.35,0.64,0.203704,0.555556,0.21856,0.78144,0.444444,0.585979,0.555556,0.564609,0.321797,0.677549,0.61824,0.438889,0.555556,0.006,0.001,0,0,0,0,73348,36625,5605,62.962963,33.333333,'Number of rules: 32\n',?,?,32
pac-man,9,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,15,12,0,55.555556,44.444444,0,0.142857,0.202123,0.382895,84.246941,111.657002,42.9952,6464.072371,-6421.077171,1.592415,239.410088,-237.817673,9.237555,0.342132,21.485084,0,0,0,0,1,25,1,2,?,0,?,?,0.88,0.4,0.555556,0.413263,0.586737,0.444444,?,0.555556,?,?,0.621034,0.521653,?,0.555556,0.006,0,0,0,0,0,81566,36625,5605,77.777778,37.777778,'Number of rules: 33\n',?,?,33
pac-man,9,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,11,16,0,40.740741,59.259259,0,0.048458,0.243811,0.428028,99.334683,121.658785,44.906238,6474.494288,-6429.58805,1.663194,239.796085,-238.132891,4.120052,0.152595,9.174787,0,0,0,0,1,25,1,2,?,0,?,?,0.68,0.287037,0.407407,0.361953,0.638047,0.592593,?,0.407407,?,?,0.552615,0.453249,?,0.407407,0.006,0,0,0,0,0,68513,36625,5605,77.777778,46.666667,'Number of rules: 30\n',?,?,30
pac-man,9,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0.264851,0.162736,0.342567,66.302553,97.368065,44.906238,3244.114934,-3199.208696,1.663194,120.152405,-118.489211,15.602327,0.577864,34.744231,0,0,0,0,1,25,1,2,?,0,?,?,0.86,0.333333,0.592593,0.357744,0.642256,0.407407,?,0.592593,?,?,0.695157,0.587104,?,0.592593,0.007,0,0,0,0,0,77054,36625,5605,88.888889,40,'Number of rules: 36\n',?,?,36
pac-man,10,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,246,28,14,14,0,50,50,0,0.188406,0.204065,0.400293,83.947916,115.010848,45.713833,6467.165457,-6421.451624,1.632637,230.970195,-229.337558,10.734394,0.383371,23.481719,0.5,1,0.153846,4,0.846154,22,0.5,1,0.2,0.5,0.285714,0.232767,0.855769,0.266667,0.5,0.287904,0.712096,0.5,0.51131,0.5,0.497591,0.209981,0.646142,0.509586,0.361359,0.5,0.006,0.001,0,0,0,0,80298,36484,5746,78.571429,36.428571,'Number of rules: 34\n',?,?,34
pac-man,10,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,246,28,12,16,0,42.857143,57.142857,0,0.081967,0.225713,0.415367,92.528494,118.870842,46.553773,9684.109614,-9637.555841,1.662635,345.861058,-344.198423,7.360077,0.26286,15.80984,0,0,0.04,1,0.96,24,1,3,0,0,0,-0.066667,0.9,0.5,0.428571,0.309151,0.690849,0.571429,0.437075,0.428571,0.430352,0.115644,0.630622,0.53723,0.256745,0.428571,0.008,0,0.015625,0,15.625,0,95252,36484,5746,67.857143,36.428571,'Number of rules: 39\n',?,?,39
pac-man,10,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,246,28,15,13,0,53.571429,46.428571,0,0.198238,0.198595,0.394841,81.412082,112.996581,46.553773,8607.439588,-8560.885815,1.662635,307.408557,-305.745922,12.405295,0.443046,26.647239,0.333333,1,0.08,2,0.92,23,0.666667,2,0.333333,0.333333,0.333333,0.253333,0.733333,0.313492,0.535714,0.371149,0.628851,0.464286,0.527778,0.535714,0.52451,0.177194,0.625058,0.518383,0.428431,0.535714,0.008,0,0,0,0,0,102058,36484,5746,71.428571,35,'Number of rules: 42\n',?,?,42
pac-man,10,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0.232877,0.172026,0.37459,70.52022,107.201127,46.553773,7531.741683,-7485.18791,1.662635,268.990774,-267.32814,14.212718,0.507597,30.529681,0,0,0,0,1,25,1,3,?,0,?,?,0.666667,0.404762,0.571429,0.328675,0.671325,0.428571,?,0.571429,?,?,0.745892,0.617815,?,0.571429,0.008,0,0.015625,0,15.625,0,85227,36484,5746,75,31.428571,'Number of rules: 34\n',?,?,34
pac-man,10,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,20,7,0,74.074074,25.925926,0,0.515385,0.132677,0.294545,55.301063,85.893111,42.9952,2166.686801,-2123.691601,1.592415,80.247659,-78.655244,19.43782,0.719919,45.209279,0,0,0.04,1,0.96,24,1,2,0,0,0,-0.05547,0.62,0.137037,0.740741,0.23331,0.76669,0.259259,0.690058,0.740741,0.705467,0.543055,0.807893,0.706186,0.497619,0.740741,0.008,0,0,0,0,0,87645,36625,5605,92.592593,38.518519,'Number of rules: 32\n',?,?,32
pac-man,10,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,13,14,0,48.148148,51.851852,0,0.118881,0.208204,0.389955,86.781354,113.715667,42.9952,5396.723684,-5353.728484,1.592415,199.878655,-198.28624,8.726509,0.323204,20.296473,0,0,0.08,2,0.92,23,1,2,0,0,0,-0.08,0.81,0.22619,0.481481,0.324327,0.675673,0.518519,0.5,0.481481,0.489712,0.165256,0.687397,0.6018,0.282986,0.481481,0.006,0,0.015625,0,15.625,0,75275,36625,5605,81.481481,42.222222,'Number of rules: 31\n',?,?,31
pac-man,10,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,11,16,0,40.740741,59.259259,0,-0.069307,0.229373,0.435053,95.60491,126.866943,42.9952,7545.760577,-7502.765377,1.592415,279.472614,-277.880199,2.978696,0.110322,6.927973,0,0,0.08,2,0.92,23,1,2,0,0,0,-0.08,0.68,0.203704,0.407407,0.483455,0.516545,0.592593,0.366255,0.407407,0.385621,-0.083204,0.545759,0.47422,0.197059,0.407407,0.005,0,0,0,0,0,59159,36625,5605,74.074074,36.296296,'Number of rules: 26\n',?,?,26
pac-man,10,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,14,13,0,51.851852,48.148148,0,0.158273,0.199033,0.396125,82.95895,115.515049,42.9952,6467.182589,-6424.187389,1.592415,239.525281,-237.932866,9.274096,0.343485,21.570072,0,0,0.08,2,0.92,23,1,2,0,0,0,-0.08,0.43,0.075499,0.518519,0.367293,0.632707,0.481481,0.503813,0.518519,0.510288,0.153799,0.60728,0.512466,0.347222,0.518519,0.006,0,0.015625,0,15.625,0,66191,36625,5605,74.074074,38.518519,'Number of rules: 30\n',?,?,30
pac-man,10,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,14,13,0,51.851852,48.148148,0,0.131188,0.197111,0.37781,80.443007,107.585964,44.635839,6462.740633,-6418.104794,1.653179,239.360764,-237.707585,10.428047,0.386224,23.362499,0,0,0.04,1,0.96,24,1,2,0,0,0,-0.05547,0.82,0.225,0.518519,0.371666,0.628334,0.481481,0.439766,0.518519,0.472965,0.154707,0.666072,0.534446,0.26738,0.518519,0.006,0,0,0,0,0,72198,36625,5605,77.777778,40.740741,'Number of rules: 33\n',?,?,33
pac-man,10,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190405.1303,247,27,15,12,0,55.555556,44.444444,0,0.19,0.183463,0.362944,74.747305,103.159866,44.906238,3249.710264,-3204.804027,1.663194,120.359639,-118.696445,12.682993,0.46974,28.243276,0.5,1,0.04,1,0.96,24,0.5,1,0.5,0.5,0.5,0.46,0.84,0.326923,0.555556,0.398586,0.601414,0.444444,0.493827,0.555556,0.510582,0.17425,0.680909,0.566083,0.421429,0.555556,0.005,0,0.015625,0,15.625,0,61319,36625,5605,85.185185,36.296296,'Number of rules: 29\n',?,?,29
pac-man,1,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,246,28,15,13,0,53.571429,46.428571,0,0,0.248036,0.355956,100,100,47.354472,47.354472,0,1.691231,1.691231,0,0,0,0,0,0,0,0,1,26,1,2,?,0,?,?,0.5,0.071429,0.535714,0.535714,0.464286,0.464286,?,0.535714,?,?,0.5,0.369898,?,0.535714,0.001,0,0,0,0,0,962,36484,5746,100,80,?,?,?,?
pac-man,1,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,246,28,15,13,0,53.571429,46.428571,0,0,0.249289,0.357933,100,100,48.46481,48.46481,0,1.730886,1.730886,0,0,0,0,0,0,0,0,1,25,1,3,?,0,?,?,0.5,0.107143,0.535714,0.535714,0.464286,0.464286,?,0.535714,?,?,0.5,0.362245,?,0.535714,0,0.001,0,0,0,0,962,36484,5746,100,80,?,?,?,?
pac-man,1,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0,0.243939,0.349427,100,100,46.553773,46.553773,0,1.662635,1.662635,0,0,0,0,0,0,0,0,1,25,1,3,?,0,?,?,0.5,0.107143,0.571429,0.571429,0.428571,0.428571,?,0.571429,?,?,0.5,0.390306,?,0.571429,0,0,0,0,0,0,962,36484,5746,100,80,?,?,?,?
pac-man,1,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0,0.243939,0.349427,100,100,46.553773,46.553773,0,1.662635,1.662635,0,0,0,0,0,0,0,0,1,25,1,3,?,0,?,?,0.5,0.107143,0.571429,0.571429,0.428571,0.428571,?,0.571429,?,?,0.5,0.390306,?,0.571429,0,0,0,0,0,0,962,36484,5746,100,80,?,?,?,?
pac-man,1,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0,0.239918,0.342921,100,100,42.9952,42.9952,0,1.592415,1.592415,0,0,0,0,0,0,0,0,1,25,1,2,?,0,?,?,0.5,0.074074,0.592593,0.592593,0.407407,0.407407,?,0.592593,?,?,0.5,0.412894,?,0.592593,0,0,0,0,0,0,962,36625,5605,100,80,?,?,?,?
pac-man,1,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0,0.239918,0.342921,100,100,42.9952,42.9952,0,1.592415,1.592415,0,0,0,0,0,0,0,0,1,25,1,2,?,0,?,?,0.5,0.074074,0.592593,0.592593,0.407407,0.407407,?,0.592593,?,?,0.5,0.412894,?,0.592593,0,0,0,0,0,0,962,36625,5605,100,80,?,?,?,?
pac-man,1,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0,0.239918,0.342921,100,100,42.9952,42.9952,0,1.592415,1.592415,0,0,0,0,0,0,0,0,1,25,1,2,?,0,?,?,0.5,0.074074,0.592593,0.592593,0.407407,0.407407,?,0.592593,?,?,0.5,0.412894,?,0.592593,0,0,0,0,0,0,962,36625,5605,100,80,?,?,?,?
pac-man,1,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0,0.239918,0.342921,100,100,42.9952,42.9952,0,1.592415,1.592415,0,0,0,0,0,0,0,0,1,25,1,2,?,0,?,?,0.5,0.074074,0.592593,0.592593,0.407407,0.407407,?,0.592593,?,?,0.5,0.412894,?,0.592593,0,0,0,0,0,0,962,36625,5605,100,80,?,?,?,?
pac-man,1,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0,0.239918,0.342921,100,100,42.9952,42.9952,0,1.592415,1.592415,0,0,0,0,0,0,0,0,1,25,1,2,?,0,?,?,0.5,0.074074,0.592593,0.592593,0.407407,0.407407,?,0.592593,?,?,0.5,0.412894,?,0.592593,0,0.001,0,0,0,0,962,36625,5605,100,80,?,?,?,?
pac-man,1,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0,0.239918,0.342921,100,100,42.9952,42.9952,0,1.592415,1.592415,0,0,0,0,0,0,0,0,1,25,1,2,?,0,?,?,0.5,0.074074,0.592593,0.592593,0.407407,0.407407,?,0.592593,?,?,0.5,0.412894,?,0.592593,0,0,0,0,0,0,962,36625,5605,100,80,?,?,?,?
pac-man,2,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0,0.243939,0.349427,100,100,46.553773,46.553773,0,1.662635,1.662635,0,0,0,0,0,0,0,0,1,25,1,3,?,0,?,?,0.5,0.107143,0.571429,0.571429,0.428571,0.428571,?,0.571429,?,?,0.5,0.390306,?,0.571429,0,0,0,0,0,0,962,36484,5746,100,80,?,?,?,?
pac-man,2,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0,0.243939,0.349427,100,100,46.553773,46.553773,0,1.662635,1.662635,0,0,0,0,0,0,0,0,1,25,1,3,?,0,?,?,0.5,0.107143,0.571429,0.571429,0.428571,0.428571,?,0.571429,?,?,0.5,0.390306,?,0.571429,0,0,0,0,0,0,962,36484,5746,100,80,?,?,?,?
pac-man,2,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0,0.243939,0.349427,100,100,46.553773,46.553773,0,1.662635,1.662635,0,0,0,0,0,0,0,0,1,25,1,3,?,0,?,?,0.5,0.107143,0.571429,0.571429,0.428571,0.428571,?,0.571429,?,?,0.5,0.390306,?,0.571429,0,0,0,0,0,0,962,36484,5746,100,80,?,?,?,?
pac-man,2,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,246,28,16,12,0,57.142857,42.857143,0,0,0.242686,0.347402,100,100,45.443434,45.443434,0,1.62298,1.62298,0,0,0,0,0,0,0,0,1,26,1,2,?,0,?,?,0.5,0.071429,0.571429,0.571429,0.428571,0.428571,?,0.571429,?,?,0.5,0.397959,?,0.571429,0,0,0,0,0,0,962,36484,5746,100,80,?,?,?,?
pac-man,2,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0,0.239918,0.342921,100,100,42.9952,42.9952,0,1.592415,1.592415,0,0,0,0,0,0,0,0,1,25,1,2,?,0,?,?,0.5,0.074074,0.592593,0.592593,0.407407,0.407407,?,0.592593,?,?,0.5,0.412894,?,0.592593,0,0,0,0,0,0,962,36625,5605,100,80,?,?,?,?
pac-man,2,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20190405.1303,247,27,16,11,0,59.259259,40.740741,0,0,0.239918,0.342921,100,100,42.9952,42.9952,0,1.592415,1.592415,0,0,0,0,0,0,0,0,1,25,1,2,?,0,?,?,0.5,0.074074,0.592593,0.592593,0.407407,0.407407,?,0.592593,?,?,0.5,0.412894,?,0.592593,0,0,0,0,0,0,962,36625,5605,100,80,?,?,?,?
